CODE,NUTS3,POPULATION,POP_DENS,POP_60,P_POP_60,P_MALES,POP 014,P_POP_0_14,POP 1529,P_POP_15_29,POP 3044,P_POP_30_44,POP 4559,P_POP_45_59,POP_GROWTH,HOUSEHOLDS,DWELLINGS,SURFACE_AREA,COVID19_D,COVID19_CCONF,DURATION_LD,LAG_LD,NO2,WIND,TEMP,NTI,PRESSURE,PRECIPITATION,SOLAR_RAD,LAI,PM25
UK,UKD46,334550,682,81076,24.23434,49.38604,65392,19.54626,57241,17.10985,62815,18.77597,68026,20.33358,3,147563,150559,484.77,188,2386,52,51,5.58534,4.63889,8.32804,37.75278,0.91498,109.48184,9198.94553,2.00695,8.32804
UK,UKD47,232601,432,62372,26.81502,49.23195,39107,16.81291,41211,17.71746,39275,16.88514,50636,21.76947,4,100212,101802,532.74,185,1525,52,51,3.75453,4.46273,9.3714,43.15972,0.98427,81.43494,9364.32526,1.63516,9.3714
UK,UKD61,210869,1158,50885,24.1311,49.6531,37623,17.84188,35127,16.65821,40356,19.13795,46878,22.23086,2,92377,92572,180.01,154,1420,52,51,4.66993,4.16458,9.74366,52.78009,0.99542,67.3695,9366.77671,1.45075,9.74366
UK,UKD62,383880,330,111198,28.96686,48.92024,64796,16.87923,56172,14.6327,64396,16.77503,87318,22.74617,3,171974,177138,1151.27,367,2392,52,51,4.24851,4.01693,9.0751,31.10703,0.96103,67.11212,9420.66749,2.38015,9.0751
UK,UKD63,343486,383,94568,27.53184,48.72979,57973,16.87783,57365,16.70083,58991,17.17421,74589,21.7153,3,153454,159953,886.89,313,2147,52,51,4.06701,4.23384,9.37659,32.54398,0.99581,60.5896,9473.43102,2.09837,9.37659
UK,UKD71,461818,1520,114655,24.82688,48.55376,84662,18.33233,81373,17.62014,83751,18.13507,97377,21.08558,3,204584,149348,300.2,382,3113,52,51,3.75453,4.57302,9.53598,60.16667,0.99303,71.96557,9389.15278,1.32657,9.53598
UK,UKD72,499052,4468,98562,19.74985,49.83148,81579,16.34679,131140,26.27782,98859,19.80936,88912,17.81618,5,229548,229368,110.39,373,2878,52,51,3.75453,4.95689,9.80456,62.95139,1.00517,65.28118,9472.26131,1.00775,9.80456
UK,UKD73,277435,1879,83332,30.03659,48.1201,45281,16.3213,44024,15.86822,44704,16.11332,60094,21.66057,1,124412,127018,145.92,222,1694,52,51,3.75453,4.80541,9.70455,60.99306,1.00498,66.8255,9485.38581,1.15435,9.70455
UK,UKD74,325477,2116,90494,27.8035,48.42923,57213,17.5782,52281,16.06289,55797,17.14315,69692,21.41227,1,148853,149142,152.03,304,2208,52,51,3.75453,5.01784,9.71564,52.42361,1.01098,59.89722,9535.61424,1.1614,9.71564
UK,UKE11,262330,3656,52609,20.05451,50.37014,49565,18.89414,59266,22.59215,51681,19.70076,49209,18.75843,2,119758,121704,70.91,182,1616,52,51,8.48936,5.40648,9.86736,55.36458,0.99177,53.46354,9406.57399,1.10235,9.86736
UK,UKE12,342291,142,112213,32.78292,49.06118,52659,15.38428,47683,13.93054,52425,15.31592,77311,22.58634,2,152518,160159,2386.51,237,1709,52,51,8.48936,5.17682,9.2177,14.1983,0.97761,52.44314,9386.06313,0.97489,9.2177
UK,UKE13,334212,320,89611,26.81262,49.30763,59871,17.91408,55065,16.47607,58622,17.54036,71043,21.25687,2,148787,151600,1030.68,123,1006,52,51,7.57705,5.33921,9.55546,23.97512,0.98836,50.22776,9402.20643,1.08489,9.55546
UK,UKE21,211779,780,49422,23.33659,49.00911,31183,14.72431,54587,25.77545,37433,17.6755,39154,18.48814,4,92940,90490,268.49,106,967,52,51,8.48936,4.07156,9.20558,43.38889,0.96074,50.03747,9309.52309,1.53008,9.20558
UK,UKE22,619399,77,192548,31.08626,49.25856,97914,15.8079,90425,14.59883,98122,15.84149,140390,22.66552,3,275951,293891,7940.15,353,2738,52,51,5.46801,4.89547,8.35585,9.75256,0.92533,78.06513,9235.86167,1.84078,8.35585
UK,UKE31,827230,700,208927,25.25622,49.41963,149291,18.0471,142259,17.19703,151442,18.30712,175311,21.19253,3,364500,365641,1168.74,714,6391,52,51,7.03735,4.34589,9.19395,43.06057,0.95611,60.09617,9335.62073,1.60636,9.19395
UK,UKE32,587742,1599,121902,20.74073,49.76112,100682,17.13031,151540,25.78342,106827,18.17583,106791,18.16971,4,252982,249034,363.18,412,4674,52,51,5.58534,4.65231,8.81576,29.99444,0.93323,79.5787,9341.55428,1.99326,8.81576
UK,UKE41,541400,1479,107558,19.86664,49.27817,121253,22.3962,102995,19.02383,108743,20.08552,100851,18.62782,2,214932,216372,361.7,402,6266,52,51,5.58534,4.85934,8.48703,36.90695,0.91929,92.60928,9234.36272,1.8984,8.48703
UK,UKE42,795681,1444,160467,20.16725,49.04729,145654,18.30558,193121,24.27116,153346,19.2723,143093,17.98371,4,353918,349773,544.61,459,4545,52,51,7.03735,4.20836,9.01657,54.8998,0.94874,60.58738,9276.65489,1.769,9.01657
UK,UKE44,653715,847,153000,23.40469,49.4044,124411,19.03138,117109,17.91438,122649,18.76185,136546,20.8877,2,284135,284395,762.55,359,4210,52,51,5.58534,4.70116,8.74414,36.72159,0.92835,85.81678,9261.25592,1.95195,8.74414
UK,UKE45,348586,1031,86375,24.77868,49.1652,62796,18.01449,58837,16.87876,65624,18.82577,74954,21.5023,5,156046,156862,334.23,257,2118,52,51,7.03735,4.08968,9.30634,52.54688,0.95774,59.32629,9289.14364,1.42741,9.30634
UK,UKF11,258906,3322,54548,21.06865,49.49402,51410,19.85663,53745,20.7585,49919,19.28074,49284,19.03548,3,110574,110902,77.02,227,1416,52,51,4.79301,4.2344,9.33252,41.6441,0.97548,55.58044,9437.53219,1.91401,9.33252
UK,UKF12,287383,573,81405,28.32631,49.07388,45813,15.94144,46808,16.28767,49039,17.06399,64318,22.38059,2,131498,132052,495.45,204,1531,52,51,6.28924,4.4568,8.86894,36.96528,0.94567,68.32813,9381.3458,2.09395,8.86894
UK,UKF13,515216,252,142546,27.66723,49.18073,83660,16.23785,82231,15.96049,88429,17.16348,118350,22.97095,3,228905,232966,2022.22,364,2102,52,51,5.33376,4.82072,8.41714,23.91373,0.93344,78.93149,9386.39476,2.62624,8.41714
UK,UKF14,333798,4479,51831,15.52765,50.78461,59388,17.7916,109060,32.67245,60812,18.2182,52707,15.79009,6,143095,138443,73.64,170,1354,52,51,5.62294,4.28987,9.38536,61.93056,0.96426,55.54456,9418.89476,1.66941,9.38536
UK,UKF15,478191,324,127111,26.58164,49.28909,82878,17.33157,79068,16.53482,84075,17.58189,105059,21.97009,4,211753,212010,1458.36,247,2089,52,51,6.12266,4.30695,9.3889,26.25727,0.96809,50.16947,9409.11193,1.85352,9.3889
UK,UKF16,351898,578,94276,26.79072,49.24069,59272,16.84352,57886,16.44965,64634,18.36725,75830,21.54886,3,155432,153533,601.38,202,1306,52,51,6.30177,4.2404,9.56967,33.52183,0.9747,50.58871,9455.46832,1.91062,9.56967
UK,UKF21,358059,4889,58436,16.32022,50.09873,72636,20.28604,97953,27.35666,70838,19.78389,58196,16.25319,6,139391,137257,72.36,274,5724,52,51,5.62294,4.46435,9.6695,62.07639,0.97981,52.60822,9493.14176,1.59881,9.6695
UK,UKF22,745276,301,197188,26.45839,49.55842,125034,16.77687,132707,17.80642,129790,17.41502,160557,21.54329,6,317975,319076,2445.34,405,724,52,51,5.20797,4.56077,9.23142,24.06865,0.96729,55.24423,9529.71041,1.875,9.23142
UK,UKF24,405605,294,93292,23.0007,49.56966,78308,19.30647,68679,16.93248,79530,19.60775,85796,21.1526,5,174618,173464,1362.58,322,4378,52,51,5.20797,4.64196,9.39004,20.34576,0.97961,54.08034,9642.92827,1.73703,9.39004
UK,UKF25,348855,354,83636,23.97443,49.24023,67669,19.39746,55748,15.98028,67190,19.26015,74612,21.38768,7,151963,150482,973.72,257,1987,52,51,5.62294,4.53976,9.45399,22.50058,0.97813,52.08097,9577.13913,1.39404,9.45399
UK,UKF30,762206,130,226933,29.77318,48.95711,123638,16.22107,126327,16.57387,124786,16.37169,160522,21.06019,4,340408,340531,5810.01,267,2671,52,51,6.41489,4.92802,9.51374,12.16471,0.98267,50.01995,9515.3397,1.161,9.51374
UK,UKG11,193698,89,60291,31.12629,49.49251,30575,15.78488,29405,15.18085,31955,16.49733,41472,21.41065,3,85991,85963,2151.78,98,916,52,51,3.71289,3.32689,9.31484,8.3305,0.98838,67.39257,9827.64732,2.37544,9.31484
UK,UKG12,597034,343,171297,28.69133,49.18564,99900,16.73272,96102,16.09657,102044,17.09182,127691,21.38756,4,262926,266290,1718.24,431,2577,52,51,3.82709,3.69154,9.34459,20.80767,0.99215,69.43199,9709.53895,2.14482,9.34459
UK,UKG13,576665,292,152518,26.44828,49.40477,98530,17.08618,100374,17.40595,102898,17.84364,122345,21.21596,5,253541,258084,1952.14,445,2747,52,51,5.20797,4.29091,9.38654,26.44519,0.98493,54.90825,9641.19062,1.89324,9.38654
UK,UKG21,179570,619,40248,22.41354,49.6965,34893,19.43142,33057,18.40898,34084,18.9809,37288,20.76516,6,74453,76392,286.56,77,690,52,51,3.82709,3.66761,9.12919,28.18333,0.97485,60.42593,9569.17133,1.70805,9.12919
UK,UKG22,323210,101,100061,30.95851,49.6049,49746,15.39123,49566,15.33554,51912,16.06138,71925,22.25333,4,142334,145979,3155.9,189,1518,52,51,3.82709,3.62844,8.92935,9.83333,0.97131,69.93269,9648.41136,2.42252,8.92935
UK,UKG23,257634,2760,57831,22.44696,50.25618,49933,19.38137,51345,19.92943,48884,18.9742,49641,19.26803,3,115828,116077,92.24,151,1702,52,51,4.79301,4.13883,8.86175,61.47917,0.94258,70.91956,9415.03927,1.58337,8.86175
UK,UKG24,882244,337,244151,27.67386,49.71686,143162,16.22703,149798,16.9792,152235,17.25543,192898,21.86447,3,383515,386367,2589.43,694,4127,52,51,5.18917,4.09961,8.86191,26.94425,0.96097,66.9334,9495.88403,2.33542,8.86191
UK,UKG31,1150122,4299,196754,17.10723,49.51492,247318,21.50363,283551,24.65399,228599,19.87607,193900,16.85908,4,457306,440439,264.34,960,6516,52,51,4.79301,4.26481,9.34286,62.41667,0.96942,70.45139,9548.8843,1.47149,9.34286
UK,UKG32,216618,1216,57621,26.60028,48.65616,39754,18.35212,35513,16.3943,37412,17.27096,46318,21.38234,3,93957,92339,176,194,1014,52,51,4.79301,4.30829,9.257,46.46528,0.97553,59.86478,9591.57866,1.96124,9.257
UK,UKG33,371236,3767,65782,17.71973,50.75235,68745,18.51787,103400,27.8529,73806,19.88115,59503,16.02835,10,156487,141796,97.38,206,1695,52,51,4.79301,4.38478,9.62378,56.98611,0.98421,53.65972,9571.05318,1.6363,9.62378
UK,UKG36,323091,3302,83505,25.84566,49.01684,58904,18.2314,55372,17.13821,58106,17.98441,67204,20.80033,2,139359,139297,96.7,250,1423,52,51,4.79301,4.15237,9.1544,59.15278,0.9677,86.38079,9563.81697,1.55505,9.1544
UK,UKG37,330086,3861,65206,19.75425,49.59344,70667,21.40866,62403,18.90507,68594,20.78065,63216,19.15137,4,135299,132679,84.47,317,2215,52,51,4.79301,4.28762,9.20307,63,0.96013,84.6088,9533.52663,1.32676,9.20307
UK,UKG38,285860,2753,64817,22.67439,49.15658,58335,20.40684,53231,18.62135,53857,18.84034,55620,19.45708,4,118983,116281,102.61,300,1688,52,51,4.79301,4.23108,9.12448,59.23264,0.96354,74.3206,9540.57513,1.63888,9.12448
UK,UKG39,264360,3811,56985,21.55583,49.66031,53052,20.06809,50565,19.12733,52424,19.83053,51334,19.41822,4,112478,110871,68.54,242,1634,52,51,4.79301,4.07176,9.10764,50.40741,0.96777,78.34896,9558.27836,1.41734,9.10764
UK,UKH11,203007,592,39446,19.43086,50.20418,44902,22.11845,35668,17.56984,45004,22.16869,37987,18.71216,7,85218,84154,338.9,89,1615,52,51,5.25273,4.44168,9.80412,30.15972,0.9882,48.7581,9560.36641,1.12345,9.80412
UK,UKH12,656701,215,159792,24.33253,49.99871,115676,17.61471,122300,18.62339,123815,18.85409,135118,20.57527,3,276239,281761,3013.41,297,2471,52,51,5.25273,4.36206,9.84623,17.00573,0.9921,47.70678,9627.92856,1.09074,9.84623
UK,UKH14,764010,200,224553,29.39137,49.43836,129923,17.00541,121260,15.87152,130127,17.03211,158147,20.6996,3,339077,344948,3770.31,462,2797,52,51,6.5142,4.41152,9.74768,14.04653,1.00569,49.07366,9932.55587,1.2162,9.74768
UK,UKH15,372893,486,99765,26.75432,49.26346,59794,16.03516,75172,20.15913,65906,17.67424,72256,19.37714,3,170308,170771,758.09,120,1169,52,51,5.69835,4.83423,9.71958,21.1358,1.00572,51.66401,9904.87431,1.53832,9.71958
UK,UKH16,258147,109,92321,35.76296,48.84852,38867,15.05615,35440,13.72861,38427,14.8857,53092,20.56658,2,117457,133936,2350.95,170,1097,52,51,4.88251,5.14942,9.62482,10.13991,1.00709,53.80124,9767.77489,1.36701,9.62482
UK,UKH17,280149,127,85907,30.66475,49.2106,46744,16.68541,41439,14.79177,47111,16.81641,58948,21.04166,6,122697,123179,2183.21,108,846,52,51,5.69835,4.23075,9.62365,11.43441,0.9883,53.10739,9852.65731,1.53908,9.62365
UK,UKH21,215329,4972,35783,16.61783,50.7117,49723,23.09164,42155,19.57702,49944,23.19427,37724,17.51924,2,82259,80190,42.79,185,1729,52,51,5.73088,4.76991,9.6338,36.34861,0.97448,58.31887,9630.24461,1.20332,9.6338
UK,UKH23,1193147,727,264767,22.19064,48.96421,231685,19.41798,200654,16.81721,246316,20.64423,249725,20.92994,3,505062,495053,1621.66,850,4763,52,51,5.66961,4.38113,9.70098,36.65088,0.98287,54.8025,9670.63215,1.6623,9.70098
UK,UKH24,173269,364,39936,23.04855,49.28118,34277,19.78253,28649,16.53441,34521,19.92336,35886,20.71115,6,72922,75391,470.2,170,1442,52,51,5.62294,4.53235,9.5796,22.32176,0.99406,50.75091,9590.42286,1.0928,9.5796
UK,UKH25,286561,401,67294,23.48331,49.30922,53726,18.74854,45084,15.73278,58565,20.43718,61892,21.59819,6,122173,120938,706.36,230,1358,52,51,5.73088,4.64407,9.67548,30.99306,0.99281,52.80716,9629.90255,1.35679,9.67548
UK,UKH31,183855,4403,45055,24.50572,48.98752,34000,18.49283,29455,16.02078,36735,19.98042,38610,21.00024,3,82241,81260,41.26,163,757,52,51,6.33418,4.76329,10.28799,50.46528,1.05171,44.43483,9956.72976,0.98611,10.28799
UK,UKH32,174301,1054,31974,18.34413,49.35485,38237,21.93734,30485,17.48986,39026,22.39,34579,19.83867,7,71744,68049,163.49,126,619,52,51,6.33418,4.72726,10.28558,52.41667,1.04615,48.45869,9851.27599,1.0655,10.28558
UK,UKH34,494115,387,136255,27.57556,49.03292,85033,17.20915,87029,17.61311,85527,17.30913,100271,20.29305,5,217943,216960,1260.37,332,1960,52,51,5.89083,4.51543,9.78875,20.09992,1.02218,47.27928,9928.98029,0.98369,9.78875
UK,UKH35,309647,307,74331,24.00508,48.59146,59130,19.09594,49892,16.11254,59613,19.25192,66681,21.53452,4,132699,132220,997.32,267,1261,52,51,5.60835,4.18065,9.67528,25.11058,0.99093,50.78044,9732.25297,1.20197,9.67528
UK,UKH36,320511,377,84690,26.42343,49.1303,55580,17.34106,51424,16.04438,59492,18.56161,69325,21.62952,3,138741,138528,840.53,229,1270,52,51,6.33418,4.52334,9.86433,29.87442,1.0265,47.06392,9875.92257,1.01528,9.86433
UK,UKH37,366016,1115,96183,26.27836,48.65115,65461,17.88474,61241,16.73178,66519,18.1738,76612,20.93133,3,157156,153016,324.4,332,1527,52,51,6.33418,4.62957,10.11877,50.21065,1.04181,45.53712,9917.89571,0.99955,10.11877
UK,UKI31,275155,11042,44079,16.0197,50.62819,45228,16.43728,69315,25.19126,69804,25.36897,46729,16.98279,13,127902,112303,24.63,204,829,52,51,6.0865,3.91894,10.55493,63,1.00227,52.97237,9661.48299,1.12482,10.55493
UK,UKI32,259304,11784,42731,16.47911,52.32893,41186,15.88329,55174,21.27773,72937,28.12799,47276,18.23188,11,129937,125666,21.75,132,952,52,51,5.83882,3.82737,10.81108,62.99479,1.00964,52.53877,9636.92753,1.01085,10.81108
UK,UKI33,344744,11679,59742,17.32938,49.77665,57318,16.62625,70461,20.43864,90691,26.30677,66532,19.29896,3,166928,177314,29.17,204,1585,52,51,5.83882,3.83889,10.81615,62.99306,1.00562,52.239,9657.58732,0.81728,10.81615
UK,UKI34,329573,9368,42263,12.82356,47.9481,56917,17.26992,73748,22.37683,103686,31.46071,52959,16.06897,6,146185,148199,34.77,177,1411,52,51,5.83882,3.82091,10.71531,62.97917,1.0072,53.29861,9686.3645,1.0962,10.71531
UK,UKI41,638170,11066,68884,10.79399,51.59049,130995,20.52666,147963,23.18551,190005,29.77341,100323,15.72042,9,245657,227311,56.99,295,2654,52,51,6.0865,3.94861,10.58814,63,1.01857,51.47106,9757.74588,0.84969,10.58814
UK,UKI42,322657,14979,29173,9.04149,52.20869,62183,19.27217,86855,26.91868,100932,31.28152,43514,13.48615,14,135180,122359,21.29,121,1004,52,51,6.33418,3.82564,10.75752,63,1.01453,51.92187,9676.85861,0.61154,10.75752
UK,UKI43,514179,11582,67550,13.13745,50.4196,88315,17.17593,127173,24.73322,141248,27.47059,89893,17.48282,5,227194,213251,43.87,280,1566,52,51,6.0865,3.94913,10.40978,63,1.00028,52.41609,9690.35934,1.26414,10.40978
UK,UKI44,626457,9618,79259,12.65195,49.66151,117238,18.71445,138853,22.16481,175375,27.99474,115732,18.47405,5,274018,261802,64.37,389,2974,52,51,6.0865,3.8863,10.52337,63,1.00901,54.07998,9723.13156,1.08891,10.52337
UK,UKI45,328627,12073,38585,11.74128,50.30688,54354,16.53972,81293,24.73716,98013,29.825,56382,17.15684,3,146741,141652,26.9,242,1567,52,51,6.0865,3.81586,10.80602,63,1.01365,52.83854,9616.26774,1.00873,10.80602
UK,UKI51,538311,4701,94817,17.6138,49.45858,109119,20.27062,104268,19.36947,126619,23.52153,103488,19.22457,6,223675,213026,113.15,361,2242,52,51,6.33418,4.0098,10.4111,62.65625,1.01629,53.1331,9777.14061,1.22785,10.4111
UK,UKI52,473820,3116,88152,18.60453,48.70499,105011,22.16264,89776,18.94728,102824,21.70107,88057,18.58448,7,194784,178047,150.25,324,1971,52,51,6.33418,4.13194,10.26672,60.77083,1.01996,50.75376,9764.60684,1.23911,10.26672
UK,UKI53,585338,6153,92903,15.87168,50.48126,123644,21.12352,113282,19.35326,148901,25.43846,106608,18.21307,4,222020,208443,94.01,407,2462,52,51,6.33418,3.89873,10.45955,63,1.00949,50.94213,9709.90792,1.26325,10.45955
UK,UKI54,336403,4098,59205,17.59943,48.94071,72842,21.6532,63896,18.99389,74251,22.07204,66209,19.68145,4,134448,126505,81.13,243,1355,52,51,6.0865,4.03572,10.09383,61.96528,0.99774,52.53426,9698.54072,1.49037,10.09383
UK,UKI61,333773,2226,75066,22.49014,48.10904,64564,19.34369,51203,15.34067,72283,21.65634,70657,21.16918,4,147229,139824,148.21,247,1645,52,51,6.33418,4.05795,9.98989,46.02083,0.99981,57.81713,9819.36158,2.00477,9.98989
UK,UKI62,388027,4490,71743,18.48918,48.58244,81376,20.97174,68245,17.58769,87143,22.45797,79520,20.49342,3,161690,161509,85.41,362,1984,52,51,6.0865,3.95492,10.17054,53.65972,0.99207,58.15451,9770.1993,1.76185,10.17054
UK,UKI63,590700,4982,108829,18.42373,49.16861,116817,19.77603,102152,17.29338,145549,24.64009,117353,19.86677,3,246987,236070,117.19,420,2933,52,51,5.83882,3.78721,10.68565,60.62731,1.00753,53.15336,9749.60356,1.5449,10.68565
UK,UKI71,396026,4571,74797,18.88689,49.52907,80219,20.25599,72161,18.22128,93496,23.60855,75353,19.02729,6,157353,152543,85.61,314,1872,52,51,5.83882,4.07188,10.18779,61.78472,0.98952,54.39583,9681.71754,1.80121,10.18779
UK,UKI72,333469,7722,55993,16.79107,51.01884,67263,20.17069,67792,20.32933,80847,24.24423,61574,18.46468,4,123089,119691,42.68,388,1928,52,51,5.83882,3.97157,10.52056,62.99306,0.9978,52.94444,9686.31131,1.12553,10.52056
UK,UKI73,343999,6202,60091,17.46836,50.36061,70733,20.56198,63112,18.34656,83484,24.26868,66579,19.35442,1,131236,134738,54.81,257,1810,52,51,5.83882,3.85365,10.81725,62.87847,1.00501,51.09028,9706.7582,1.15654,10.81725
UK,UKI74,559744,3372,107701,19.24112,50.13524,113739,20.31982,106660,19.05514,126581,22.61409,105063,18.76983,4,209295,202070,164.04,506,2751,52,51,5.83882,4.02276,10.48391,62.61111,0.99581,52.3316,9711.67065,1.67611,10.48391
UK,UKI75,471617,4093,86059,18.24765,49.92865,96497,20.46088,78054,16.55029,116955,24.79872,94052,19.94245,3,194602,187209,113.88,298,1924,52,51,5.83882,3.74288,10.70052,62.84722,1.0087,51.46238,9782.82233,1.52844,10.70052
UK,UKJ11,919026,728,187058,20.35394,49.83515,186210,20.26167,158988,17.29962,197537,21.49417,189233,20.5906,4,377635,377061,1247.98,484,3706,52,51,4.96311,3.79034,9.93029,35.50641,0.98442,58.64625,9854.61505,1.823,9.93029
UK,UKJ12,270696,878,50892,18.80043,49.47469,59371,21.93272,44098,16.2906,63367,23.40892,52968,19.56734,4,111323,112726,304.63,106,968,52,51,5.62294,4.68397,9.72948,40.81713,0.99617,52.38854,9636.23806,1.38414,9.72948
UK,UKJ13,544820,348,132107,24.24782,49.01839,105718,19.40421,85480,15.68959,103226,18.94681,118289,21.71157,4,225005,224921,1544.91,257,1934,52,51,5.73088,4.29221,9.8909,26.3867,0.9855,56.04456,9719.80251,2.01318,9.8909
UK,UKJ14,693541,266,163123,23.52031,49.83772,123692,17.83485,135593,19.55083,131350,18.93904,139783,20.15497,3,285084,294244,2572.87,286,3522,52,51,5.08554,4.02802,9.7884,17.72184,0.98211,56.05984,9783.96655,1.65464,9.7884
UK,UKJ21,292959,3546,51260,17.49733,50.24048,43099,14.71161,80324,27.41817,60938,20.80086,57338,19.57202,4,135143,128263,81.67,102,877,52,51,6.0865,5.43737,9.88755,43.25,1.06361,66.83037,10136.32121,1.39969,9.88755
UK,UKJ22,558905,326,179879,32.18418,48.43703,89453,16.00505,82429,14.7483,86883,15.54522,120261,21.51725,4,255888,254716,1692.07,235,1719,52,51,6.0865,4.80986,10.04433,14.55919,1.05068,65.94705,10087.72937,1.95542,10.04433
UK,UKJ25,793369,794,187840,23.67625,49.27102,147583,18.60206,138003,17.39455,151411,19.08456,168532,21.24257,3,330170,328917,987.7,449,3238,52,51,5.83882,3.84361,10.18506,35.67808,1.00191,60.29331,9885.9673,2.38268,10.18506
UK,UKJ26,405709,606,103235,25.44558,48.76056,75291,18.55788,60733,14.9696,77176,19.0225,89274,22.00444,3,170967,168934,661.17,346,1878,52,51,6.0865,4.02873,9.85421,33.46528,0.99454,60.68435,9863.41087,2.27704,9.85421
UK,UKJ27,458128,423,147759,32.25278,48.22255,73094,15.95493,66348,14.48242,74573,16.27777,96354,21.03211,4,211339,212423,1069.42,152,1277,52,51,5.83882,4.8627,10.09337,17.72743,1.05141,68.69482,10131.12145,2.02059,10.09337
UK,UKJ28,408328,449,101470,24.85012,49.09705,76007,18.6142,62332,15.26518,80330,19.67291,88189,21.59759,5,174469,173578,898.49,256,1683,52,51,6.0865,4.56367,9.84442,19.78264,1.02809,63.93205,9984.22198,2.16973,9.84442
UK,UKJ31,216669,5358,40103,18.50888,50.96668,38126,17.59643,57837,26.69371,41467,19.13841,39136,18.06257,4,93846,91118,39.97,76,547,52,51,5.83882,4.96738,10.49349,37.42535,1.06333,68.58341,10228.60907,0.77551,10.49349
UK,UKJ32,254566,4961,44648,17.53887,51.08538,44390,17.43752,74721,29.35231,49850,19.58235,40957,16.08895,4,110159,107405,50.72,123,1018,52,51,4.08739,4.82004,10.80847,45.27083,1.04764,63.13568,10138.01794,1.08846,10.80847
UK,UKJ34,142625,375,49925,35.00438,48.97809,20862,14.62717,20497,14.37125,20617,14.45539,30724,21.54181,3,65608,70827,375.75,73,433,52,51,3.87439,5.14286,10.41849,15.1875,1.07417,68.58188,10415.66694,1.71222,10.41849
UK,UKJ35,462845,1965,128073,27.67082,48.8561,78725,17.00893,75751,16.36639,81281,17.56117,99015,21.39269,3,202690,201194,232.77,248,1410,52,51,4.96311,4.68633,10.64143,48.35139,1.04593,64.24401,10146.84833,1.49667,10.64143
UK,UKJ36,554399,217,169313,30.53992,48.44147,91719,16.54386,84081,15.16615,88164,15.90263,121122,21.84744,4,239747,243011,2524.94,282,2065,52,51,4.96311,4.37942,10.01605,16.48634,1.01476,65.81775,10090.14106,1.88073,10.01605
UK,UKJ37,369732,417,82770,22.38649,49.7271,70195,18.98537,59166,16.0024,76625,20.72447,80976,21.90127,2,153959,155416,877.02,192,1883,52,51,4.96311,3.88984,9.82244,20.79315,0.98438,64.67308,9937.9227,1.75758,9.82244
UK,UKJ41,279746,1443,59011,21.09449,49.52135,54983,19.65462,53717,19.20206,55532,19.85086,56503,20.19797,2,117014,115269,191.65,171,1129,52,51,6.33418,4.88381,10.24941,36.16146,1.0517,49.75768,9922.82145,1.24104,10.24941
UK,UKJ43,368312,673,82588,22.42338,49.32367,73331,19.91002,63085,17.12814,73683,20.00559,75625,20.53286,6,155847,152611,540.94,280,1949,52,51,6.33418,4.79437,10.09707,25.57118,1.05158,51.21143,10009.37779,1.21721,10.09707
UK,UKJ44,540427,499,155770,28.8235,49.08545,87720,16.23161,103890,19.22369,85023,15.73256,108024,19.98864,4,240297,242916,1070.36,478,3202,52,51,6.08331,4.93695,10.02627,20.97619,1.05252,52.84112,10116.22529,1.0192,10.02627
UK,UKJ45,302425,311,74461,24.62131,49.01976,57704,19.08043,49519,16.37398,56522,18.68959,64219,21.23469,6,128195,126127,961.1,217,2059,52,51,6.33418,4.42986,9.93048,17.47169,1.04404,58.60991,10036.60527,1.43824,9.93048
UK,UKJ46,372010,395,94247,25.33453,48.92153,70620,18.98336,56437,15.17083,68755,18.48203,81951,22.02925,4,157104,157536,930.4,164,1303,52,51,6.33418,4.23168,9.89226,23.90823,1.02341,59.62064,9946.02449,2.07111,9.89226
UK,UKK11,467681,4222,79581,17.01609,50.14315,82205,17.57715,129405,27.6695,102567,21.93097,73923,15.80629,6,207898,200733,109.46,141,1496,52,51,3.10999,4.29444,10.24439,59.76389,1.02212,73.18952,10112.70747,1.51494,10.24439
UK,UKK12,695662,569,179501,25.8029,49.25754,117815,16.93567,132977,19.11517,123156,17.70342,142213,20.44283,5,302711,299116,1207.37,273,2195,52,51,3.59869,4.09782,9.99151,27.81574,1.00998,71.49346,10101.17982,2.28809,9.99151
UK,UKK13,639357,240,175250,27.41035,49.05882,108275,16.93498,104877,16.40351,112140,17.5395,138815,21.71166,5,283219,291224,2628.82,388,2011,52,51,3.71289,3.91479,9.62596,15.49411,0.98219,66.09638,9871.5967,2.1249,9.62596
UK,UKK14,223931,974,47521,21.22127,49.92922,43334,19.3515,37103,16.56894,47403,21.16857,48570,21.68972,4,98359,98897,227.21,105,1264,52,51,4.08739,3.99164,9.55119,34.31019,0.97276,58.31047,9913.08561,1.60847,9.55119
UK,UKK15,501942,154,136914,27.27686,49.41945,89496,17.82995,76859,15.31233,87536,17.43947,111137,22.1414,4,214460,219162,3214.95,210,1394,52,51,4.08739,3.97748,9.63667,13.60976,0.98326,61.96481,10044.52267,1.94538,9.63667
UK,UKK24,397307,2435,107364,27.02293,49.7142,64198,16.15829,71955,18.11068,75072,18.89521,78718,19.81289,3,183058,297207,161.26,114,899,52,51,3.3982,5.26171,10.4019,52.93056,1.05638,68.33544,10356.86621,1.48695,10.4019
